Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat1;long1;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;latitude;longitude;is_gced_alltime;is_gc_hari_ini
7867;2983088;USAHA NASIONAL INDONESIA;JL ANDEN OKO NO 12 RT 004 RW 001;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlI0dXlyWjNIVTVlbTVOcTFJYzRPWmc9PSIsInZhbHVlIjoiUW9CUlVIQ3diak0vTGtjSU1YVHNxUT09IiwibWFjIjoiNzJiNzVkYTVlN2ZiMWVjN2IzZDg1NDBmM2ZhNmZkMjg0YWU4ZmJlMmJkOWFiYmRjMmJmM2Y5ZmMwMDkyNTIxYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41012];;;45664;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;usaha nasional indonesia;0.876399926;1;1;USAHA NASIONAL INDONESIA, CV;JL ANDEN OKO GG.CANDRA NO.12;jl anden oko no 12 rt 004 rw 001;166;41;usaha nasional indonesia jl anden oko no 12 rt 004 rw 001 kbli41;1;0;1;0;Aktif;JL ANDEN OKO NO 12 RT 004 RW 001;4;1;;;NAIK 0702 - 15.15 WITA;6401040004_4_1;-1.91111;116.200027;0;0
7917;3034534;DILLA INDRA PRATAMA;JL. HOS COKROAMINOTO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ik9STXVBZ2F4YUtJaEdLNnBjL2JjVWc9PSIsInZhbHVlIjoiMFFXWWRPbTlndzFCV3hkbVB1UEtvdz09IiwibWFjIjoiYzdlMTMzMGY1MjNjYTc4MmE0MjM4NDBjZThjNjU0YjM2ZjY1NTA0MzliMGNkYThhMGQwN2QzZTA2MWE3Y2U2YSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: M, KBLI: 71101];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;dilla indra pratama;0.849562386;1;1;DILLA INDRA PRATAMA, CV;JL HOS COKROAMINOTO NO, 51 TANAH GROGOT;jl hos cokroaminoto;168;71;dilla indra pratama jl hos cokroaminoto kbli71;1;0;1;0;Aktif;JL HOS COKROAMINOTO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
7984;6396070;NIFA KARYA MANDIRI, CV;JL KANDILO BAHARI NO 36;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Im4rTlUrUzFpMTdYT2dxamxPSExzYWc9PSIsInZhbHVlIjoiWGFaZDRsY3hkTUhPRWs4TW5nRERsZz09IiwibWFjIjoiMjU2MmRkMWM1MmRhMTlhMzU1NzExM2FjOGM5MTUxYzRjMDczMTZjMjY4MGUwMWMyNGY3ODQ2ZDc1Yjc1YmQ3ZiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: -];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;nifa karya mandiri;0.8702603;1;4;NIFA KARYA MANDIRI;JL.KANDILO BAHARI NO 36 RT.7 RW.1, TANAH GROGOT;jl kandilo bahari no 36;171;0;nifa karya mandiri jl kandilo bahari no 36 kbli00;4;0;1;0;Aktif;JL KANDILO BAHARI NO 36;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9177055;116.1972105;0;0
8039;3071868;KARYA UTAMA;Jl. Jenderal Sudirman No. 07 RT.004 RW.003;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ii9keDQwZVpYTlJtQzhqTTFvMGNRN2c9PSIsInZhbHVlIjoiVkdvQTJUdkV3Q0FyeDloYUJiQmYwZz09IiwibWFjIjoiYWRhYTNhOWM5Y2M1OWFhOGUzNmYwNjAzN2E2ZjAxNjM1YmI4YTk5YzdmN2ZjNDQ3MGM4ZTBlZjQzZWFiYjMwMSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Perdagangan Eceran Suku Cadang Dan Aksesori Mobil, Kategori: , KBLI: 45302]; [Kegia...";;;45985;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;karya utama;0.815123578;1;1;MAHAKARYA JAYA UTAMA;Jl. Jenderal Sudirman No. 07 RT.004 RW.003;jl jenderal sudirman no 07 rt 004 rw 003;172;45;karya utama jl jenderal sudirman no 07 rt 004 rw 003 kbli45;1;0;1;0;Aktif;Jl Jenderal Sudirman No 07 RT004 RW003;4;3;;;NAIK 0702 - 15.15 WITA;6401040004_4_3;-1.90849;116.193101;0;0
8051;4502923;MAHAKARYA JAYA UTAMA;Jl. Jenderal Sudirman No. 07 RT.004 RW.003;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Imwya3h6cW9jbXJNTjdlUDk2WjBRdWc9PSIsInZhbHVlIjoiVy9SMnZYOU51RW5XTWpEVGZEWTJNQT09IiwibWFjIjoiZmNlMmNmZjY4YjhiYmYwNDRhZWY3YmRjNTgyMzJlOTcwY2UyNjhiZmY0YWYyMmVkZGUxYzNkYWM4ODg4ODBjMCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42911];;;45664;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;mahakarya jaya utama;0.815123578;1;4;KARYA UTAMA;Jl. Jenderal Sudirman No. 07 RT.004 RW.003;jl jenderal sudirman no 07 rt 004 rw 003;172;42;mahakarya jaya utama jl jenderal sudirman no 07 rt 004 rw 003 kbli42;4;0;1;0;Aktif;Jl Jenderal Sudirman No 07 RT004 RW003;4;3;;;NAIK 0702 - 15.15 WITA;6401040004_4_3;-1.90849;116.193101;0;0
8052;3080693;GEO TAKA ENGINEERING;Jl. D.I.Panjaitan Gang Jahra RT. 17 RW. 04;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImRKN0hDSHhOczAxbVFjZUJmU053WFE9PSIsInZhbHVlIjoiZHZZbnJ6dGY2aVZoOUdud3ZFZTloQT09IiwibWFjIjoiZTBiZDMyZGZjYzAxZjc4MjQ5MjZlMDA0YTA3YzNlNmQ3YzRiZWFkNTg5MjIyMDFkZTIwNTFlZTQwMDBjMGM0ZSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: M, KBLI: 71101]; [Kegiatan Usaha: Aktivitas Keinsinyuran dan Konsultas...";;;45985;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;geo taka engineering;0.930143605;1;1;ORIENDA ENGINEERING;Jl. D.I.Panjaitan Gang Jahra RT. 17 RW. 04;jl d i panjaitan gang jahra rt 17 rw 04;173;71;geo taka engineering jl d i panjaitan gang jahra rt 17 rw 04 kbli71;1;0;1;0;Aktif;Jl DIPanjaitan Gang Jahra RT 17 RW 04;17;4;;;NAIK 0702 - 15.15 WITA;6401040004_17_4;-1.8938;116.190345;0;0
8056;3056321;ORIENDA ENGINEERING;Jl. D.I.Panjaitan Gang Jahra RT. 17 RW. 04;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImpQMUt0S3IvRG5zR0lndnZSc3dDOFE9PSIsInZhbHVlIjoiUG9rRlFuYWRaQmp3UlhOQWg2aTYvQT09IiwibWFjIjoiMjNkYWI5ZjgyMjY3ZGI5ZmY1YWQ1NDA0ZGVhMjBkOTVlNmViNmIzYzIxYjE1NWI0YzhiNzE3NjUzZGVlOTU3MSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Aktivitas Keinsinyuran dan Konsultasi Teknis YBDI, Kategori: , KBLI: 71102]; [Kegia...";;;45985;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;orienda engineering;0.930143605;1;4;GEO TAKA ENGINEERING;Jl. D.I.Panjaitan Gang Jahra RT. 17 RW. 04;jl d i panjaitan gang jahra rt 17 rw 04;173;71;orienda engineering jl d i panjaitan gang jahra rt 17 rw 04 kbli71;4;0;1;0;Aktif;Jl DIPanjaitan Gang Jahra RT 17 RW 04;17;4;;;NAIK 0702 - 15.15 WITA;6401040004_17_4;-1.8938;116.190345;0;0
8072;3109652;JATRI KARYA MANDIRI;JALAN HOS COKROAMINOTO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjAvUHoyNEd1Y05DTk5kVjVxRGxVR0E9PSIsInZhbHVlIjoiMlh3UXlZY1pvZy9GcTVPa2ZqRTQ5UT09IiwibWFjIjoiMDU1MGEzMWM3ZDNhNmVhYjliMzIyZThkZGU2YzY5OTI0ODYxMjEzNzhmZWM4MWM0MTk5NTIwNjRjMDNiNmY1YiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;jatri karya mandiri;0.90996131;1;1;JATRI KARYA MANDIRI, CV;JL HOS COKROAMINOTO;jalan hos cokroaminoto;175;42;jatri karya mandiri jalan hos cokroaminoto kbli42;1;0;1;0;Aktif;JALAN HOS COKROAMINOTO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
8092;3119720;GEOSYLVA LESTARI;JL. SULTAN HASANUDDIN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InRwMDh0YTFod0o0MmkvMk9jczN1dlE9PSIsInZhbHVlIjoiOFB3OVluYTltTkFmR3lOaVFQSm8rUT09IiwibWFjIjoiMTNhYTNjY2JjNzg4M2JiNzJkY2Q3ZjNkMWQ5NGU3OTY2NThhOTlhYWRkYjMxY2VhMjI0MDQwYjlkNWEwYzg4YiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: M, KBLI: 71101];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;geosylva lestari;0.851404288;1;1;PUJI LESTARI;JL SULTAN HASANUDDIN;jl sultan hasanuddin;177;71;geosylva lestari jl sultan hasanuddin kbli71;1;0;1;0;Aktif;JL SULTAN HASANUDDIN;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9199895;116.1951828;0;0
8134;3167912;KURNIA ABADI;JL. SULTAN HASANUDDIN RT.001 RW.002, TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkR2WCsxbk1GM3FLY1owbWNjS0lLN0E9PSIsInZhbHVlIjoiSEErVGd5Q0NEamlqa3RHR1pZdUJqUT09IiwibWFjIjoiZjliZWY4OGVhNzUxZTAwZThhMmVjYTgzZGZlOGI0NmUzNWNkYjY1YmMyOTAxZDM0NDBkOTk3NWM4MmUyZWM1OCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: G, KBLI: 47111]; [Kegiatan Usaha: Konstruksi Bangunan Sipil Jalan, Kat...";;;46015;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kurnia abadi;0.916854474;1;1;KURNIA ABADI, CV;Jl. Sultan Hasanuddin Rt. 002 Rw. 001;jl sultan hasanuddin rt 001 rw 002 tanah grogot;179;47;kurnia abadi jl sultan hasanuddin rt 001 rw 002 tanah grogot kbli47;1;0;1;0;Aktif;JL SULTAN HASANUDDIN RT001 RW002 TANAH GROGOT;1;2;;;NAIK 0702 - 15.15 WITA;6401040004_1_2;-1.91744;116.196977;0;0
8286;3338575;CAHAYA MULIA ELEKTRINDO;Jalan sultan iskandar muda n0 06;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IitoNFJPSll6cCtKQ2QvZUZ6UDVEVFE9PSIsInZhbHVlIjoiMEZLWWdCM3dXNU4rTFRkdU1KR2pTQT09IiwibWFjIjoiYzQ4MjlkZWU5YTQyMmViYWMyNjZmYzQ5ZTZlYjAzN2FhMjA4NDcyMWZjZjA2M2EwZGYyYjYwOTc5NWJiMDQ1MCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: F, KBLI: 43211]; [Kegiatan Usaha: Instalasi Listrik, Kategori: , KBLI:...";;;45985;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cahaya mulia elektrindo;0.96651801;1;1;PT. CAHAYA MULIA ELEKTRINDO;Jl. Sultan Iskandar Muda No.6;jalan sultan iskandar muda n0 06;183;43;cahaya mulia elektrindo jalan sultan iskandar muda n0 06 kbli43;1;0;1;0;Aktif;Jalan sultan iskandar muda n0 06;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.920139;116.194612;0;0
8366;3442795;MAREHARA JAYA ABADI;JALAN RA KARTINI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjFmYXR6Tk5KckM3NjlCV0ppZkhzdVE9PSIsInZhbHVlIjoiSFBLV1pJeTU1THFYd2syZ1I4b0gxQT09IiwibWFjIjoiNWRiMTA1ZjdiYjBjZmQ3YjJkNGI4M2RmMGI2MTg1NzM4YzAyMzJhNmFhNTYyODQ2NWEzM2ZiZWZhNTIyMzFiZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41019];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;marehara jaya abadi;0.866500055;1;1;MAREHARA JAYA ABADI, CV;JL RA KARTINI;jalan ra kartini;186;41;marehara jaya abadi jalan ra kartini kbli41;1;0;1;0;Aktif;JALAN RA KARTINI;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.908559;116.194651;0;0
8441;3583982;BAYU JAYA;JL.HOS COKROAMINOTO RT.02 RW.02, TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjBmUFZDMEJkZzIxMUVUYnFuTENPdWc9PSIsInZhbHVlIjoiSlR1czdia09tYmNCeGVHaE85T2tSZz09IiwibWFjIjoiYWQwYWZhMTYzMDkyY2MzZjE0MjU2YzU4ODRiZDJkMWQwYzk2YWIzMzBjMDgyZjkwOWI1YWE3NGU4NzEyZDViYSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42918];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;bayu jaya;0.800474009;1;1;POWER, CV;JL HOS. COKROAMINOTO NO.81 TANAH GROGOT;jl hos cokroaminoto rt 02 rw 02 tanah grogot;189;42;bayu jaya jl hos cokroaminoto rt 02 rw 02 tanah grogot kbli42;1;0;1;0;Aktif;JLHOS COKROAMINOTO RT02 RW02 TANAH GROGOT;2;2;;;NAIK 0702 - 15.15 WITA;6401040004_2_2;-1.91708;116.195563;0;0
8447;3584771;SAUDARA;JL. HOS COKROAMINOTO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InhKWmEyN2wyeENneEsxdDkyUHFocWc9PSIsInZhbHVlIjoid1FjbVkvWlZpRVEwVVVEdjU5RGd3UT09IiwibWFjIjoiOTIxM2ExZDY0NDIzODk0MjlkYWVhMzAxZjEzNzBjYTE0MGFlMzBjNWE2ZjZmMGIyMTA2OTJhODZkOTJkNzI3YiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Pembesaran Ikan Air Tawar Di Kolam, Kategori: , KBLI: 03221]; [Kegiatan Usaha: -, K...";;;45985;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;saudara;0.875253955;1;1;SAUDARA, CV;JL HOS COKROAMINOTO;jl hos cokroaminoto;190;3;saudara jl hos cokroaminoto kbli03;1;0;1;0;Aktif;JL HOS COKROAMINOTO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
8501;3591431;BODEL FAMILI GRUP;JL. RA KARTINI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ik1FY2NTSlR3RFluSk9iOFVPNkh1cHc9PSIsInZhbHVlIjoibjMyN0EzYjE0OFRsSnlobmhxQktVUT09IiwibWFjIjoiMzQ3MGI2MzE1ZjlhZjdlN2IxMTM5ODFjODJjNjc2YzJhOTc4MDI1OWEwNmUxNTBmOTgxNzVlZGUxOGExZDZlYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;bodel famili grup;0.874840486;1;1;BODEL FAMILI GRUP, PT;JL RA KARTINI;jl ra kartini;192;42;bodel famili grup jl ra kartini kbli42;1;0;1;0;Aktif;JL RA KARTINI;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.908559;116.194651;0;0
8527;3603883;MUTIARA TEHNIK;JL.R.SUPRAPTO RT.015 RW.006, TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkJYZ21jVHZDbWtyNllmenJzZk5OZmc9PSIsInZhbHVlIjoiVk9tMWNjVU5OUCtpU1EzTzEvdUJhdz09IiwibWFjIjoiYjlkNjM2YTgwMzhiNDA2NTY2OGM5YTBjNWVkMWZlZWUyYTgwYzg4NTRiYzUyNzAxOGM2YzBiZTkwNmNmZWM3YiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42918];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;mutiara tehnik;0.830693549;1;1;MUTIARA TEHNIK, CV;JL R. SUPRAPTO TANHA GROGOT;jl r suprapto rt 015 rw 006 tanah grogot;193;42;mutiara tehnik jl r suprapto rt 015 rw 006 tanah grogot kbli42;1;0;1;0;Aktif;JLRSUPRAPTO RT015 RW006 TANAH GROGOT;15;6;;;NAIK 0702 - 15.15 WITA;6401040004_15_6;-1.90753;116.198644;0;0
8605;6396058;NORMAL, CV;JL GAJAH MADA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IktuQVVZeVpPQ0N4SUpmeklJN05zUHc9PSIsInZhbHVlIjoic0ZXV2REVWFWRnkzWGxUUXRLZVJlZz09IiwibWFjIjoiNjQ5YzE3ZGNmN2Y5YTk1ZjlmODZmNmZjYzY5NGE5NjA3MTIyOTQ5YmE5ZTliNWFlZWIwMWM4ZDMzNDQwMzg2NiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: -];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;normal;0.808833327;1;4;NORMAL;Jl. Gajah Mada Rt. 007;jl gajah mada;196;0;normal jl gajah mada kbli00;4;0;1;0;Aktif;JL GAJAH MADA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9092068;116.1873297;0;0
8643;3708102;KARTINI;JL.GAJAH MADA RT.007 RW.003, TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InMzYUdGYWFoSk12RkN1WHRiek5EWkE9PSIsInZhbHVlIjoiV21uWER4WG50Y0ZVRFJPcjA5UmNFUT09IiwibWFjIjoiOGQ5N2RmZTQxZTk0OWM0YWMwYzM3YjM5NjFjNDgyN2UxMmU5NDA5NDY1NDU4MzRjODE4MDFlNmI1YWEwY2QwYyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42918];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kartini;0.858711936;1;1;KARTINI, CV;JL GAJAH MADA NO 01 TANAH GROGOT;jl gajah mada rt 007 rw 003 tanah grogot;198;42;kartini jl gajah mada rt 007 rw 003 tanah grogot kbli42;1;0;1;0;Aktif;JLGAJAH MADA RT007 RW003 TANAH GROGOT;7;3;;;NAIK 0702 - 15.15 WITA;6401040004_7_3;-1.90916;116.188706;0;0
8645;6395812;KARTINI, CV;JL GAJAH MADA NO 01 TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InRkajJ6YjVncldmYUx6bFlaNnVGa3c9PSIsInZhbHVlIjoiZ05pL2lkc1dGUWVIUVFtak44R1M2dz09IiwibWFjIjoiODY3MDFkNTIxMWNlYThhNzE5M2Y3MGNmZjZjYzAxM2NjMzAyYzAyMTJlNTQ3MGM2ZDU4NDdiZTJhNmZjMjRlZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kartini;0.858711936;1;4;KARTINI;JL.GAJAH MADA RT.007 RW.003, TANAH GROGOT;jl gajah mada no 01 tanah grogot;198;42;kartini jl gajah mada no 01 tanah grogot kbli42;4;0;1;0;Aktif;JL GAJAH MADA NO 01 TANAH GROGOT;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9092068;116.1873297;0;0
8695;3732756;CIPTA BANGUN LESTARI;JALAN RA. KARTINI RT.005 RW.003, TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IndnT3FZTVV0OHlta256Unl1RWl1Unc9PSIsInZhbHVlIjoicXplaGxjQWlFbTNSQ1pvMmFWTFBSUT09IiwibWFjIjoiOGQ0MzYyNTgyNGVhNGU3ZDFlOTdhOTJiNjlhOWVkNTk0NWY3MWQ1NTMxYzgzODllMjhiZGEwNmNjNDNmNzMxNCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42918];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cipta bangun lestari;0.909520339;1;1;CIPTA BANGUN LESTARI, CV;JL R.A. KARTINI NO 31 TANAH GROGOT;jalan ra kartini rt 005 rw 003 tanah grogot;201;42;cipta bangun lestari jalan ra kartini rt 005 rw 003 tanah grogot kbli42;1;0;0;0;Aktif;JALAN RA KARTINI RT005 RW003 TANAH GROGOT;5;3;;;NAIK 0702 - 15.15 WITA;6401040004_5_3;-1.91122;116.196126;0;0
6214;97341366;WARUNG SEMBAKO (SUDARTI);JALAN PIERE TENDEAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Im8ycGRTcDRTRFpGeUJOcFVLN0t5RHc9PSIsInZhbHVlIjoiY3R5K2J4bkNxVTJiZzBEZTNhZ3Yrdz09IiwibWFjIjoiZjJiMmQwNDE1MWU4NjE0YzdjNmQ5OWZjNjQ1MTExMjA3YWNmMjUyNDU4ODYxNDI0ZWM0YmJkN2VhNTlkZDFmNCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47112];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sembako sudarti;0.820009464;1;1;WARUNG SEMBAKO ( ZENAH );JALAN PIERE TENDEAN GANG SISWA;jalan piere tendean;110;47;sembako sudarti jalan piere tendean kbli47;1;0;1;0;Aktif;JALAN PIERE TENDEAN;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.902840;116.19551;0;0
8761;3820003;DIHYANINDO HASTA PERSADA;JL RM. NOTO SUNARDI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InBYUWliQTRPOSt6b1dnZU9hVVBxRFE9PSIsInZhbHVlIjoid2owVzNHU2I5NjliZlFKNDdGdk1nQT09IiwibWFjIjoiNzhkOTFhMDI1MzRhZjk3OGRmNGYwZmQ2YzJkYjMxMjNkMDc2MzM2MGRmMzg3ZTc1YTk2YTgzYjI0MmE5N2M1YiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42201];;;45664;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;dihyanindo hasta persada;0.931891833;1;1;DIHYANINDO HASTA PERSADA, PT;JL RM NOTO SUNARDI;jl rm noto sunardi;204;42;dihyanindo hasta persada jl rm noto sunardi kbli42;1;0;1;0;Aktif;JL RM NOTO SUNARDI;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9163492;116.188558;0;0
8774;3846701;AFA;JL.HOS COKROAMINOTO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjFpbmF1RVdBYUZCWDRWRy9RbDRGOUE9PSIsInZhbHVlIjoiME9GSXdobUtqVk1RM0FaUHdsUDAvQT09IiwibWFjIjoiZmQyZWYyZmFlNzBlYTIwMWExNDYwZWNmMjQ4YmM0ZTkxYTUxNmU4OWJhNGJhMTY1YmI5NGFjMjE1ODkyNjU5MyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;afa;0.898071564;1;1;AFA, CV;JL HOS COKROAMINOTO;jl hos cokroaminoto;205;42;afa jl hos cokroaminoto kbli42;1;0;1;0;Aktif;JLHOS COKROAMINOTO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
